device_name_actual,school_name_official,gender,sch_psle,level
34718,North Vista Secondary School,99.0,3.0,2
34728,North Vista Secondary School,99.0,3.0,2
34733,North Vista Secondary School,99.0,3.0,2
34738,North Vista Secondary School,99.0,3.0,2
34742,North Vista Secondary School,99.0,3.0,2
34743,North Vista Secondary School,99.0,3.0,2
34752,North Vista Secondary School,99.0,3.0,1
34763,North Vista Secondary School,99.0,3.0,1
34766,North Vista Secondary School,99.0,3.0,2
34770,North Vista Secondary School,99.0,3.0,1
34771,North Vista Secondary School,99.0,3.0,2
34773,North Vista Secondary School,99.0,3.0,2
34776,North Vista Secondary School,99.0,3.0,2
34777,North Vista Secondary School,99.0,3.0,2
34780,North Vista Secondary School,99.0,3.0,2
34783,North Vista Secondary School,99.0,3.0,2
34787,North Vista Secondary School,99.0,3.0,2
34790,North Vista Secondary School,99.0,3.0,2
34791,North Vista Secondary School,99.0,3.0,2
34798,North Vista Secondary School,99.0,3.0,2
34810,North Vista Secondary School,99.0,3.0,2
34816,North Vista Secondary School,99.0,3.0,2
34821,North Vista Secondary School,99.0,3.0,1
34832,North Vista Secondary School,99.0,3.0,2
34835,North Vista Secondary School,99.0,3.0,2
34844,North Vista Secondary School,99.0,3.0,1
34852,North Vista Secondary School,99.0,3.0,2
34857,North Vista Secondary School,99.0,3.0,2
34859,North Vista Secondary School,99.0,3.0,2
34866,North Vista Secondary School,99.0,3.0,2
34868,North Vista Secondary School,99.0,3.0,2
34869,North Vista Secondary School,99.0,3.0,2
34875,North Vista Secondary School,99.0,3.0,2
34880,North Vista Secondary School,99.0,3.0,2
34886,North Vista Secondary School,99.0,3.0,2
34891,North Vista Secondary School,99.0,3.0,2
34894,North Vista Secondary School,99.0,3.0,2
34897,North Vista Secondary School,99.0,3.0,2
34903,North Vista Secondary School,99.0,3.0,2
34911,North Vista Secondary School,99.0,3.0,1
34913,North Vista Secondary School,99.0,3.0,2
34922,North Vista Secondary School,99.0,3.0,2
34931,North Vista Secondary School,99.0,3.0,2
34932,North Vista Secondary School,99.0,3.0,2
34966,North Vista Secondary School,99.0,3.0,2
34970,North Vista Secondary School,99.0,3.0,2
34972,North Vista Secondary School,99.0,3.0,2
34983,North Vista Secondary School,99.0,3.0,2
34993,North Vista Secondary School,99.0,3.0,2
34994,North Vista Secondary School,99.0,3.0,2
34997,North Vista Secondary School,99.0,3.0,2
35004,North Vista Secondary School,99.0,3.0,2
35018,North Vista Secondary School,99.0,3.0,2
35021,North Vista Secondary School,99.0,3.0,2
35026,North Vista Secondary School,99.0,3.0,2
35041,North Vista Secondary School,99.0,3.0,2
35046,North Vista Secondary School,99.0,3.0,2
35060,North Vista Secondary School,99.0,3.0,2
35063,North Vista Secondary School,99.0,3.0,2
35067,North Vista Secondary School,99.0,3.0,2
35091,North Vista Secondary School,99.0,3.0,2
35092,North Vista Secondary School,99.0,3.0,2
35096,North Vista Secondary School,99.0,3.0,2
35105,North Vista Secondary School,99.0,3.0,2
35129,North Vista Secondary School,99.0,3.0,2
35149,North Vista Secondary School,99.0,3.0,2
35169,North Vista Secondary School,99.0,3.0,1
35181,North Vista Secondary School,99.0,3.0,2
35194,North Vista Secondary School,99.0,3.0,2
35224,North Vista Secondary School,99.0,3.0,1
35290,North Vista Secondary School,99.0,3.0,2
35299,North Vista Secondary School,99.0,3.0,2
35319,North Vista Secondary School,99.0,3.0,2
35331,North Vista Secondary School,99.0,3.0,2
35362,North Vista Secondary School,99.0,3.0,1
35375,North Vista Secondary School,99.0,3.0,2
35398,North Vista Secondary School,99.0,3.0,2
35428,North Vista Secondary School,99.0,3.0,2
35435,North Vista Secondary School,99.0,3.0,2
35436,North Vista Secondary School,99.0,3.0,2
35437,North Vista Secondary School,99.0,3.0,2
35448,North Vista Secondary School,99.0,3.0,2
35457,North Vista Secondary School,99.0,3.0,1
35467,North Vista Secondary School,99.0,3.0,2
35469,North Vista Secondary School,99.0,3.0,1
35488,North Vista Secondary School,99.0,3.0,2
35504,North Vista Secondary School,99.0,3.0,2
35562,North Vista Secondary School,99.0,3.0,2
35716,North Vista Secondary School,99.0,3.0,2
35751,North Vista Secondary School,99.0,3.0,2
36588,Yishun Town Secondary School,99.0,2.0,1
50767,Yishun Town Secondary School,99.0,2.0,2
50768,Yishun Town Secondary School,99.0,2.0,2
50770,Yishun Town Secondary School,99.0,2.0,2
50771,Yishun Town Secondary School,99.0,2.0,1
50775,Yishun Town Secondary School,99.0,2.0,2
50777,Yishun Town Secondary School,99.0,2.0,2
50781,Yishun Town Secondary School,99.0,2.0,2
50782,Yishun Town Secondary School,99.0,2.0,2
50784,Yishun Town Secondary School,99.0,2.0,1
50789,Yishun Town Secondary School,99.0,2.0,2
50796,Yishun Town Secondary School,99.0,2.0,2
50797,Yishun Town Secondary School,99.0,2.0,2
50798,Yishun Town Secondary School,99.0,2.0,2
50809,Yishun Town Secondary School,99.0,2.0,2
50812,Yishun Town Secondary School,99.0,2.0,2
50814,Yishun Town Secondary School,99.0,2.0,2
50818,Yishun Town Secondary School,99.0,2.0,2
50819,Yishun Town Secondary School,99.0,2.0,1
50833,Yishun Town Secondary School,99.0,2.0,2
50839,Yishun Town Secondary School,99.0,2.0,2
50840,Yishun Town Secondary School,99.0,2.0,1
50846,Yishun Town Secondary School,99.0,2.0,2
50847,Yishun Town Secondary School,99.0,2.0,2
50848,Yishun Town Secondary School,99.0,2.0,2
50852,Yishun Town Secondary School,99.0,2.0,2
50853,Yishun Town Secondary School,99.0,2.0,2
50855,Yishun Town Secondary School,99.0,2.0,2
50861,Yishun Town Secondary School,99.0,2.0,2
50866,Yishun Town Secondary School,99.0,2.0,2
50869,Yishun Town Secondary School,99.0,2.0,2
50884,Yishun Town Secondary School,99.0,2.0,1
50885,Yishun Town Secondary School,99.0,2.0,1
50890,Yishun Town Secondary School,99.0,2.0,2
50904,Yishun Town Secondary School,99.0,2.0,2
50906,Yishun Town Secondary School,99.0,2.0,2
50907,Yishun Town Secondary School,99.0,2.0,2
50916,Yishun Town Secondary School,99.0,2.0,2
50922,Yishun Town Secondary School,99.0,2.0,2
50926,Yishun Town Secondary School,99.0,2.0,2
50937,Yishun Town Secondary School,99.0,2.0,2
50941,Yishun Town Secondary School,99.0,2.0,2
50965,Yishun Town Secondary School,99.0,2.0,2
50977,Yishun Town Secondary School,99.0,2.0,2
50985,Yishun Town Secondary School,99.0,2.0,2
50996,Yishun Town Secondary School,99.0,2.0,1
50999,Yishun Town Secondary School,99.0,2.0,2
51002,Yishun Town Secondary School,99.0,2.0,2
51010,Yishun Town Secondary School,99.0,2.0,2
51039,Yishun Town Secondary School,99.0,2.0,2
51047,Yishun Town Secondary School,99.0,2.0,2
51050,Yishun Town Secondary School,99.0,2.0,2
51136,Yishun Town Secondary School,99.0,2.0,2
51141,Yishun Town Secondary School,99.0,2.0,1
51142,Yishun Town Secondary School,99.0,2.0,2
51152,Yishun Town Secondary School,99.0,2.0,2
51153,Yishun Town Secondary School,99.0,2.0,2
51154,Yishun Town Secondary School,99.0,2.0,2
51156,Yishun Town Secondary School,99.0,2.0,2
51158,Yishun Town Secondary School,99.0,2.0,2
51167,Yishun Town Secondary School,99.0,2.0,2
51168,Yishun Town Secondary School,99.0,2.0,2
51169,Yishun Town Secondary School,99.0,2.0,1
51173,Yishun Town Secondary School,99.0,2.0,2
51178,Yishun Town Secondary School,99.0,2.0,2
51211,Yishun Town Secondary School,99.0,2.0,2
51268,Yishun Town Secondary School,99.0,2.0,1
51277,Yishun Town Secondary School,99.0,2.0,2
51307,Yishun Town Secondary School,99.0,2.0,2
51312,Yishun Town Secondary School,99.0,2.0,1
51321,Yishun Town Secondary School,99.0,2.0,2
51349,Yishun Town Secondary School,99.0,2.0,2
51357,Yishun Town Secondary School,99.0,2.0,2
51396,Yishun Town Secondary School,99.0,2.0,2
51408,Yishun Town Secondary School,99.0,2.0,2
51410,Yishun Town Secondary School,99.0,2.0,2
51411,Yishun Town Secondary School,99.0,2.0,2
51412,Yishun Town Secondary School,99.0,2.0,2
51423,Yishun Town Secondary School,99.0,2.0,2
51427,Yishun Town Secondary School,99.0,2.0,2
51439,Yishun Town Secondary School,99.0,2.0,2
51476,Yishun Town Secondary School,99.0,2.0,1
51529,Yishun Town Secondary School,99.0,2.0,2
51603,Yishun Town Secondary School,99.0,2.0,2
51744,Yishun Town Secondary School,99.0,2.0,2
1822,Hillgrove Secondary School,1.0,1.0,2
21690,Guangyang Secondary School,99.0,4.0,2
21692,Guangyang Secondary School,99.0,4.0,2
21699,Guangyang Secondary School,99.0,4.0,2
21702,Guangyang Secondary School,99.0,4.0,2
21704,Guangyang Secondary School,99.0,4.0,2
21713,Guangyang Secondary School,99.0,4.0,2
21716,Guangyang Secondary School,99.0,4.0,2
21729,Guangyang Secondary School,99.0,4.0,2
21736,Guangyang Secondary School,99.0,4.0,1
21738,Guangyang Secondary School,99.0,4.0,2
21740,Guangyang Secondary School,99.0,4.0,2
21743,Guangyang Secondary School,99.0,4.0,2
21748,Guangyang Secondary School,99.0,4.0,2
21763,Guangyang Secondary School,99.0,4.0,2
21764,Guangyang Secondary School,99.0,4.0,2
21768,Guangyang Secondary School,99.0,4.0,2
21774,Guangyang Secondary School,99.0,4.0,2
21775,Guangyang Secondary School,99.0,4.0,1
21780,Guangyang Secondary School,99.0,4.0,2
21782,Guangyang Secondary School,99.0,4.0,1
21787,Guangyang Secondary School,99.0,4.0,1
21789,Guangyang Secondary School,99.0,4.0,2
21791,Guangyang Secondary School,99.0,4.0,2
21794,Guangyang Secondary School,99.0,4.0,1
21811,Guangyang Secondary School,99.0,4.0,1
21817,Guangyang Secondary School,99.0,4.0,1
21818,Guangyang Secondary School,99.0,4.0,2
21821,Guangyang Secondary School,99.0,4.0,2
21824,Guangyang Secondary School,99.0,4.0,1
21830,Guangyang Secondary School,99.0,4.0,2
21838,Guangyang Secondary School,99.0,4.0,2
21839,Guangyang Secondary School,99.0,4.0,2
21842,Guangyang Secondary School,99.0,4.0,2
21850,Guangyang Secondary School,99.0,4.0,2
21863,Guangyang Secondary School,99.0,4.0,1
21898,Guangyang Secondary School,99.0,4.0,1
21899,Guangyang Secondary School,99.0,4.0,2
21901,Guangyang Secondary School,99.0,4.0,1
21909,Guangyang Secondary School,99.0,4.0,1
21917,Guangyang Secondary School,99.0,4.0,1
21935,Guangyang Secondary School,99.0,4.0,1
21944,Guangyang Secondary School,99.0,4.0,2
21961,Guangyang Secondary School,99.0,4.0,2
21967,Guangyang Secondary School,99.0,4.0,2
21994,Guangyang Secondary School,99.0,4.0,2
21997,Guangyang Secondary School,99.0,4.0,2
22007,Guangyang Secondary School,99.0,4.0,2
22032,Guangyang Secondary School,99.0,4.0,1
22033,Guangyang Secondary School,99.0,4.0,2
22074,Guangyang Secondary School,99.0,4.0,1
22138,Guangyang Secondary School,99.0,4.0,2
22147,Guangyang Secondary School,99.0,4.0,1
22175,Guangyang Secondary School,99.0,4.0,2
22188,Guangyang Secondary School,99.0,4.0,2
22202,Guangyang Secondary School,99.0,4.0,2
22236,Guangyang Secondary School,99.0,4.0,1
22305,Guangyang Secondary School,99.0,4.0,2
22472,Guangyang Secondary School,99.0,4.0,2
22485,Guangyang Secondary School,99.0,4.0,2
22499,Guangyang Secondary School,99.0,4.0,2
1822,Swiss Cottage Secondary School,1.0,1.0,2
436,Manjusri Secondary School,99.0,4.0,2
27243,Manjusri Secondary School,99.0,4.0,2
27245,Manjusri Secondary School,99.0,4.0,1
27249,Manjusri Secondary School,99.0,4.0,2
27251,Manjusri Secondary School,99.0,4.0,1
27253,Manjusri Secondary School,99.0,4.0,2
27254,Manjusri Secondary School,99.0,4.0,2
27266,Manjusri Secondary School,99.0,4.0,2
27268,Manjusri Secondary School,99.0,4.0,2
27269,Manjusri Secondary School,99.0,4.0,1
27277,Manjusri Secondary School,99.0,4.0,2
27281,Manjusri Secondary School,99.0,4.0,2
27285,Manjusri Secondary School,99.0,4.0,2
27289,Manjusri Secondary School,99.0,4.0,1
27291,Manjusri Secondary School,99.0,4.0,2
27292,Manjusri Secondary School,99.0,4.0,2
27293,Manjusri Secondary School,99.0,4.0,2
27295,Manjusri Secondary School,99.0,4.0,2
27296,Manjusri Secondary School,99.0,4.0,2
27297,Manjusri Secondary School,99.0,4.0,2
27307,Manjusri Secondary School,99.0,4.0,2
27308,Manjusri Secondary School,99.0,4.0,2
27320,Manjusri Secondary School,99.0,4.0,2
27321,Manjusri Secondary School,99.0,4.0,1
27326,Manjusri Secondary School,99.0,4.0,2
27332,Manjusri Secondary School,99.0,4.0,2
27339,Manjusri Secondary School,99.0,4.0,2
27340,Manjusri Secondary School,99.0,4.0,1
27342,Manjusri Secondary School,99.0,4.0,2
27346,Manjusri Secondary School,99.0,4.0,1
27347,Manjusri Secondary School,99.0,4.0,2
27354,Manjusri Secondary School,99.0,4.0,2
27360,Manjusri Secondary School,99.0,4.0,2
27361,Manjusri Secondary School,99.0,4.0,2
27362,Manjusri Secondary School,99.0,4.0,1
27368,Manjusri Secondary School,99.0,4.0,2
27371,Manjusri Secondary School,99.0,4.0,2
27372,Manjusri Secondary School,99.0,4.0,2
27373,Manjusri Secondary School,99.0,4.0,2
27376,Manjusri Secondary School,99.0,4.0,1
27380,Manjusri Secondary School,99.0,4.0,1
27381,Manjusri Secondary School,99.0,4.0,2
27385,Manjusri Secondary School,99.0,4.0,1
27386,Manjusri Secondary School,99.0,4.0,1
27387,Manjusri Secondary School,99.0,4.0,2
27389,Manjusri Secondary School,99.0,4.0,2
27394,Manjusri Secondary School,99.0,4.0,2
27397,Manjusri Secondary School,99.0,4.0,2
27399,Manjusri Secondary School,99.0,4.0,2
27400,Manjusri Secondary School,99.0,4.0,1
27406,Manjusri Secondary School,99.0,4.0,2
27414,Manjusri Secondary School,99.0,4.0,2
27416,Manjusri Secondary School,99.0,4.0,2
27419,Manjusri Secondary School,99.0,4.0,2
27424,Manjusri Secondary School,99.0,4.0,2
27425,Manjusri Secondary School,99.0,4.0,2
27438,Manjusri Secondary School,99.0,4.0,2
27443,Manjusri Secondary School,99.0,4.0,2
27445,Manjusri Secondary School,99.0,4.0,2
27453,Manjusri Secondary School,99.0,4.0,2
27457,Manjusri Secondary School,99.0,4.0,1
27461,Manjusri Secondary School,99.0,4.0,2
27464,Manjusri Secondary School,99.0,4.0,1
27465,Manjusri Secondary School,99.0,4.0,1
27474,Manjusri Secondary School,99.0,4.0,2
27482,Manjusri Secondary School,99.0,4.0,1
27483,Manjusri Secondary School,99.0,4.0,2
27484,Manjusri Secondary School,99.0,4.0,2
27485,Manjusri Secondary School,99.0,4.0,2
27487,Manjusri Secondary School,99.0,4.0,1
27490,Manjusri Secondary School,99.0,4.0,1
27491,Manjusri Secondary School,99.0,4.0,2
27496,Manjusri Secondary School,99.0,4.0,2
27504,Manjusri Secondary School,99.0,4.0,1
27507,Manjusri Secondary School,99.0,4.0,2
27517,Manjusri Secondary School,99.0,4.0,2
27520,Manjusri Secondary School,99.0,4.0,2
27522,Manjusri Secondary School,99.0,4.0,2
27531,Manjusri Secondary School,99.0,4.0,2
27567,Manjusri Secondary School,99.0,4.0,1
27579,Manjusri Secondary School,99.0,4.0,2
27592,Manjusri Secondary School,99.0,4.0,1
27618,Manjusri Secondary School,99.0,4.0,2
27642,Manjusri Secondary School,99.0,4.0,2
27662,Manjusri Secondary School,99.0,4.0,2
27665,Manjusri Secondary School,99.0,4.0,2
27678,Manjusri Secondary School,99.0,4.0,2
27680,Manjusri Secondary School,99.0,4.0,2
27688,Manjusri Secondary School,99.0,4.0,2
27690,Manjusri Secondary School,99.0,4.0,2
27693,Manjusri Secondary School,99.0,4.0,2
27705,Manjusri Secondary School,99.0,4.0,2
27715,Manjusri Secondary School,99.0,4.0,2
27722,Manjusri Secondary School,99.0,4.0,2
27761,Manjusri Secondary School,99.0,4.0,2
27762,Manjusri Secondary School,99.0,4.0,2
27796,Manjusri Secondary School,99.0,4.0,2
27812,Manjusri Secondary School,99.0,4.0,2
27818,Manjusri Secondary School,99.0,4.0,2
27844,Manjusri Secondary School,99.0,4.0,2
27845,Manjusri Secondary School,99.0,4.0,2
27851,Manjusri Secondary School,99.0,4.0,2
27857,Manjusri Secondary School,99.0,4.0,1
27872,Manjusri Secondary School,99.0,4.0,1
27882,Manjusri Secondary School,99.0,4.0,2
27890,Manjusri Secondary School,99.0,4.0,2
27897,Manjusri Secondary School,99.0,4.0,2
27913,Manjusri Secondary School,99.0,4.0,2
27943,Manjusri Secondary School,99.0,4.0,2
27946,Manjusri Secondary School,99.0,4.0,2
27953,Manjusri Secondary School,99.0,4.0,2
27957,Manjusri Secondary School,99.0,4.0,2
27983,Manjusri Secondary School,99.0,4.0,2
28046,Manjusri Secondary School,99.0,4.0,1
28157,Manjusri Secondary School,99.0,4.0,2
1822,Boon Lay Secondary School,1.0,1.0,2
0,Assumption English School,99.0,4.0,2
1,Assumption English School,99.0,4.0,1
2,Assumption English School,99.0,4.0,2
11,Assumption English School,99.0,4.0,2
23,Assumption English School,99.0,4.0,2
33,Assumption English School,99.0,4.0,2
35,Assumption English School,99.0,4.0,1
39,Assumption English School,99.0,4.0,1
45,Assumption English School,99.0,4.0,2
52,Assumption English School,99.0,4.0,2
53,Assumption English School,99.0,4.0,2
54,Assumption English School,99.0,4.0,1
57,Assumption English School,99.0,4.0,1
63,Assumption English School,99.0,4.0,2
67,Assumption English School,99.0,4.0,1
71,Assumption English School,99.0,4.0,2
72,Assumption English School,99.0,4.0,2
81,Assumption English School,99.0,4.0,2
83,Assumption English School,99.0,4.0,2
91,Assumption English School,99.0,4.0,2
97,Assumption English School,99.0,4.0,2
102,Assumption English School,99.0,4.0,1
104,Assumption English School,99.0,4.0,2
110,Assumption English School,99.0,4.0,2
118,Assumption English School,99.0,4.0,2
121,Assumption English School,99.0,4.0,1
128,Assumption English School,99.0,4.0,1
133,Assumption English School,99.0,4.0,2
143,Assumption English School,99.0,4.0,1
150,Assumption English School,99.0,4.0,2
152,Assumption English School,99.0,4.0,2
158,Assumption English School,99.0,4.0,1
167,Assumption English School,99.0,4.0,2
168,Assumption English School,99.0,4.0,2
169,Assumption English School,99.0,4.0,1
179,Assumption English School,99.0,4.0,2
193,Assumption English School,99.0,4.0,1
196,Assumption English School,99.0,4.0,2
198,Assumption English School,99.0,4.0,2
206,Assumption English School,99.0,4.0,2
218,Assumption English School,99.0,4.0,2
240,Assumption English School,99.0,4.0,2
245,Assumption English School,99.0,4.0,2
257,Assumption English School,99.0,4.0,2
260,Assumption English School,99.0,4.0,2
274,Assumption English School,99.0,4.0,2
293,Assumption English School,99.0,4.0,2
335,Assumption English School,99.0,4.0,2
348,Assumption English School,99.0,4.0,2
363,Assumption English School,99.0,4.0,1
378,Assumption English School,99.0,4.0,1
387,Assumption English School,99.0,4.0,2
420,Assumption English School,99.0,4.0,2
436,Assumption English School,99.0,4.0,2
438,Assumption English School,99.0,4.0,2
445,Assumption English School,99.0,4.0,2
483,Assumption English School,99.0,4.0,2
492,Assumption English School,99.0,4.0,2
497,Assumption English School,99.0,4.0,2
505,Assumption English School,99.0,4.0,2
511,Assumption English School,99.0,4.0,2
536,Assumption English School,99.0,4.0,2
556,Assumption English School,99.0,4.0,1
563,Assumption English School,99.0,4.0,2
679,Assumption English School,99.0,4.0,2
706,Assumption English School,99.0,4.0,2
1822,Yio Chu Kang Secondary School,1.0,1.0,2
2612,Bowen Secondary School,99.0,3.0,2
2614,Bowen Secondary School,99.0,3.0,2
2615,Bowen Secondary School,99.0,3.0,2
2619,Bowen Secondary School,99.0,3.0,2
2626,Bowen Secondary School,99.0,3.0,2
2627,Bowen Secondary School,99.0,3.0,2
2628,Bowen Secondary School,99.0,3.0,2
2631,Bowen Secondary School,99.0,3.0,2
2632,Bowen Secondary School,99.0,3.0,2
2637,Bowen Secondary School,99.0,3.0,2
2640,Bowen Secondary School,99.0,3.0,2
2641,Bowen Secondary School,99.0,3.0,2
2643,Bowen Secondary School,99.0,3.0,1
2645,Bowen Secondary School,99.0,3.0,1
2647,Bowen Secondary School,99.0,3.0,2
2650,Bowen Secondary School,99.0,3.0,2
2653,Bowen Secondary School,99.0,3.0,2
2660,Bowen Secondary School,99.0,3.0,2
2662,Bowen Secondary School,99.0,3.0,2
2664,Bowen Secondary School,99.0,3.0,2
2666,Bowen Secondary School,99.0,3.0,2
2667,Bowen Secondary School,99.0,3.0,1
2671,Bowen Secondary School,99.0,3.0,2
2675,Bowen Secondary School,99.0,3.0,2
2676,Bowen Secondary School,99.0,3.0,2
2678,Bowen Secondary School,99.0,3.0,2
2679,Bowen Secondary School,99.0,3.0,2
2680,Bowen Secondary School,99.0,3.0,2
2685,Bowen Secondary School,99.0,3.0,2
2687,Bowen Secondary School,99.0,3.0,2
2689,Bowen Secondary School,99.0,3.0,2
2698,Bowen Secondary School,99.0,3.0,2
2702,Bowen Secondary School,99.0,3.0,2
2703,Bowen Secondary School,99.0,3.0,2
2710,Bowen Secondary School,99.0,3.0,2
2713,Bowen Secondary School,99.0,3.0,2
2715,Bowen Secondary School,99.0,3.0,2
2717,Bowen Secondary School,99.0,3.0,2
2719,Bowen Secondary School,99.0,3.0,2
2726,Bowen Secondary School,99.0,3.0,2
2727,Bowen Secondary School,99.0,3.0,2
2733,Bowen Secondary School,99.0,3.0,2
2739,Bowen Secondary School,99.0,3.0,2
2741,Bowen Secondary School,99.0,3.0,2
2743,Bowen Secondary School,99.0,3.0,2
2745,Bowen Secondary School,99.0,3.0,2
2747,Bowen Secondary School,99.0,3.0,2
2749,Bowen Secondary School,99.0,3.0,2
2751,Bowen Secondary School,99.0,3.0,2
2765,Bowen Secondary School,99.0,3.0,2
2773,Bowen Secondary School,99.0,3.0,2
2779,Bowen Secondary School,99.0,3.0,2
2785,Bowen Secondary School,99.0,3.0,1
2789,Bowen Secondary School,99.0,3.0,2
2790,Bowen Secondary School,99.0,3.0,2
2792,Bowen Secondary School,99.0,3.0,2
2793,Bowen Secondary School,99.0,3.0,1
2798,Bowen Secondary School,99.0,3.0,2
2800,Bowen Secondary School,99.0,3.0,2
2802,Bowen Secondary School,99.0,3.0,1
2803,Bowen Secondary School,99.0,3.0,2
2812,Bowen Secondary School,99.0,3.0,2
2813,Bowen Secondary School,99.0,3.0,2
2816,Bowen Secondary School,99.0,3.0,2
2817,Bowen Secondary School,99.0,3.0,1
2820,Bowen Secondary School,99.0,3.0,1
2823,Bowen Secondary School,99.0,3.0,1
2824,Bowen Secondary School,99.0,3.0,2
2828,Bowen Secondary School,99.0,3.0,2
2829,Bowen Secondary School,99.0,3.0,1
2835,Bowen Secondary School,99.0,3.0,2
2839,Bowen Secondary School,99.0,3.0,1
2841,Bowen Secondary School,99.0,3.0,1
2842,Bowen Secondary School,99.0,3.0,2
2847,Bowen Secondary School,99.0,3.0,2
2850,Bowen Secondary School,99.0,3.0,2
2854,Bowen Secondary School,99.0,3.0,2
2857,Bowen Secondary School,99.0,3.0,2
2861,Bowen Secondary School,99.0,3.0,2
2866,Bowen Secondary School,99.0,3.0,1
2870,Bowen Secondary School,99.0,3.0,2
2872,Bowen Secondary School,99.0,3.0,2
2874,Bowen Secondary School,99.0,3.0,2
2875,Bowen Secondary School,99.0,3.0,2
2876,Bowen Secondary School,99.0,3.0,2
2877,Bowen Secondary School,99.0,3.0,2
2882,Bowen Secondary School,99.0,3.0,2
2884,Bowen Secondary School,99.0,3.0,2
2890,Bowen Secondary School,99.0,3.0,2
2895,Bowen Secondary School,99.0,3.0,2
2902,Bowen Secondary School,99.0,3.0,2
2909,Bowen Secondary School,99.0,3.0,2
2919,Bowen Secondary School,99.0,3.0,2
2922,Bowen Secondary School,99.0,3.0,2
2925,Bowen Secondary School,99.0,3.0,1
2926,Bowen Secondary School,99.0,3.0,2
2931,Bowen Secondary School,99.0,3.0,2
2934,Bowen Secondary School,99.0,3.0,2
2938,Bowen Secondary School,99.0,3.0,2
2939,Bowen Secondary School,99.0,3.0,2
2943,Bowen Secondary School,99.0,3.0,2
2945,Bowen Secondary School,99.0,3.0,2
2947,Bowen Secondary School,99.0,3.0,2
2948,Bowen Secondary School,99.0,3.0,2
2952,Bowen Secondary School,99.0,3.0,2
2953,Bowen Secondary School,99.0,3.0,2
2955,Bowen Secondary School,99.0,3.0,2
2958,Bowen Secondary School,99.0,3.0,2
2962,Bowen Secondary School,99.0,3.0,2
2969,Bowen Secondary School,99.0,3.0,2
2974,Bowen Secondary School,99.0,3.0,1
2976,Bowen Secondary School,99.0,3.0,1
2978,Bowen Secondary School,99.0,3.0,2
2979,Bowen Secondary School,99.0,3.0,2
2981,Bowen Secondary School,99.0,3.0,2
2992,Bowen Secondary School,99.0,3.0,2
2993,Bowen Secondary School,99.0,3.0,2
2996,Bowen Secondary School,99.0,3.0,1
3003,Bowen Secondary School,99.0,3.0,2
3015,Bowen Secondary School,99.0,3.0,2
3020,Bowen Secondary School,99.0,3.0,1
3025,Bowen Secondary School,99.0,3.0,2
3027,Bowen Secondary School,99.0,3.0,2
3029,Bowen Secondary School,99.0,3.0,2
3031,Bowen Secondary School,99.0,3.0,2
3032,Bowen Secondary School,99.0,3.0,2
3039,Bowen Secondary School,99.0,3.0,2
3041,Bowen Secondary School,99.0,3.0,2
3051,Bowen Secondary School,99.0,3.0,2
3053,Bowen Secondary School,99.0,3.0,2
3059,Bowen Secondary School,99.0,3.0,2
3066,Bowen Secondary School,99.0,3.0,2
3073,Bowen Secondary School,99.0,3.0,2
3083,Bowen Secondary School,99.0,3.0,2
3097,Bowen Secondary School,99.0,3.0,2
3117,Bowen Secondary School,99.0,3.0,2
3167,Bowen Secondary School,99.0,3.0,2
3189,Bowen Secondary School,99.0,3.0,2
3203,Bowen Secondary School,99.0,3.0,1
3235,Bowen Secondary School,99.0,3.0,2
3239,Bowen Secondary School,99.0,3.0,1
3266,Bowen Secondary School,99.0,3.0,2
3269,Bowen Secondary School,99.0,3.0,2
3271,Bowen Secondary School,99.0,3.0,2
3279,Bowen Secondary School,99.0,3.0,2
3310,Bowen Secondary School,99.0,3.0,2
3333,Bowen Secondary School,99.0,3.0,1
3341,Bowen Secondary School,99.0,3.0,2
3348,Bowen Secondary School,99.0,3.0,2
3377,Bowen Secondary School,99.0,3.0,2
3396,Bowen Secondary School,99.0,3.0,2
3399,Bowen Secondary School,99.0,3.0,2
3402,Bowen Secondary School,99.0,3.0,2
3411,Bowen Secondary School,99.0,3.0,2
3422,Bowen Secondary School,99.0,3.0,1
3430,Bowen Secondary School,99.0,3.0,2
3436,Bowen Secondary School,99.0,3.0,2
3437,Bowen Secondary School,99.0,3.0,2
3438,Bowen Secondary School,99.0,3.0,2
3439,Bowen Secondary School,99.0,3.0,2
3448,Bowen Secondary School,99.0,3.0,1
3451,Bowen Secondary School,99.0,3.0,2
3452,Bowen Secondary School,99.0,3.0,2
3464,Bowen Secondary School,99.0,3.0,2
3465,Bowen Secondary School,99.0,3.0,2
3519,Bowen Secondary School,99.0,3.0,2
3572,Bowen Secondary School,99.0,3.0,2
3578,Bowen Secondary School,99.0,3.0,2
3600,Bowen Secondary School,99.0,3.0,2
3604,Bowen Secondary School,99.0,3.0,2
3663,Bowen Secondary School,99.0,3.0,2
3666,Bowen Secondary School,99.0,3.0,2
3680,Bowen Secondary School,99.0,3.0,2
3683,Bowen Secondary School,99.0,3.0,2
3691,Bowen Secondary School,99.0,3.0,2
3694,Bowen Secondary School,99.0,3.0,2
3707,Bowen Secondary School,99.0,3.0,1
1822,Evergreen Secondary School,1.0,1.0,2
436,Pasir Ris Secondary School,99.0,3.0,2
38325,Pasir Ris Secondary School,99.0,3.0,2
38328,Pasir Ris Secondary School,99.0,3.0,2
38335,Pasir Ris Secondary School,99.0,3.0,2
